Він лисий, але виглядає дуже привабливо;He's bald, but he looks very handsome;0001--Adam_Stone--He_s_bald__but_he_looks_very_handsome.mp3;
Сьогодні сонячно, тож візьміть із собою кепку.;It's sunny today, so take a cap with you;0238--George--It_s_sunny_today__so_take_a_cap_with_you_.mp3;
Якщо носити кепку задом наперед, це виглядає більш неформально.;If you wear a cap backwards, it looks more casual;0239--Bradford--If_you_wear_a_cap_backwards__it_looks_more_casual_.mp3;
Де ти купив ту червону кепку?;Where did you buy that red cap?;0240--Mia_Moore_Studio_Presenter--Where_did_you_buy_that_red_cap_.mp3;
Вона одягла теплий кардиган поверх своеї блузки.;She wore a warm cardigan over her blouse;0241--Blondie_Conversational--She_wore_a_warm_cardigan_over_her_blouse_.mp3;
Кардиган — це в'язана кофта, зазвичай із ґудзиками спереду(уздовж передньої частини);A cardigan is a knitted jacket, usually with buttons down the front;0242--Archer--A_cardigan_is_a_knitted_jacket__usually_with_buttons_down_the_front_.mp3;
У Британії люди часто носять кардигани в офісі.;In the UK, people often wear cardigans at the office;0243--Archer--In_the_UK__people_often_wear_cardigans_at_the_office_.mp3;
Він одягнув кардиган, бо надворі було прохолодно.;He put on a cardigan because it was chilly outside;0244--Elizabeth_Professional_British_Narrator--He_put_on_a_cardigan_because_it_was_chilly_outside_.mp3;
Якщо твій кардиган занадто великий, він виглядає неохайно.;If your cardigan is too big, it looks untidy;0245--James_British_Professional_Smooth--If_your_cardigan_is_too_big__it_looks_untidy_.mp3;
Ти віддаєш перевагу куртці на блискавці чи кардигану на ґудзиках?;Do you prefer a zip jacket or a buttoned cardigan?;0246--Samara--Do_you_prefer_a_zip_jacket_or_a_buttoned_cardigan_.mp3;
Він ніс важку сумку вгору сходами;He carried a heavy bag up the stairs;0247--Archie_English_teen_youth--He_carried_a_heavy_bag_up_the_stairs_.mp3;
Carry означає тримати щось і переносити з одного місця в інше.;To carry means to hold something and take it from one place to another;0248--Allison_inviting_and_velvety_British_ac--To_carry_means_to_hold_something_and_take_it_from_one_place_to_anoth.mp3;
Вона завжди носить парасольку у Британії — про всяк випадок, якщо піде дощ.;She always carries an umbrella in Britain - just in case it rains;0249--Bravefart--She_always_carries_an_umbrella_in_Britain___just_in_case_it_rains_.mp3;
Можеш занести ці стільці в зал?;Can you carry these chairs into the hall?;0250--Nikhil___Young_Conversational_Voice--Can_you_carry_these_chairs_into_the_hall_.mp3;
Якщо ти нестимеш занадто багато сумок для покупок, у тебе болітимуть руки.;If you carry too many shopping bags, your hands will hurt;0251--Samara--If_you_carry_too_many_shopping_bags__your_hands_will_hurt_.mp3;
Чому ти несеш пальто, а не вдягаєш його?(PC);Why are you carrying your coat instead of wearing it?;0252--Alexander--Why_are_you_carrying_your_coat_instead_of_wearing_it_.mp3;
Одягни пальто, на вулиці холодно.;Put on your coat, it's cold outside;0253--George--Put_on_your_coat__it_s_cold_outside_.mp3;
Пальто — це частина одягу, яке ти носиш поверх іншого одягу, щоб зберегти тепло.;A coat is a piece of clothing you wear over other clothes to keep warm;0254--Elizabeth_Professional_British_Narrator--A_coat_is_a_piece_of_clothing_you_wear_over_other_clothes_to_keep_wa.mp3;
У Британії потрібне гарне пальто для дощової погоди.;In Britain, you need a good coat for the rainy weather;0255--James_British_Professional_Smooth--In_Britain__you_need_a_good_coat_for_the_rainy_weather_.mp3;
Вона купила довге зимове пальто в універмазі.;She bought a long winter coat at the department store;0256--Katie_X_Call_Center_English_Female--She_bought_a_long_winter_coat_at_the_department_store_.mp3;
Ти вважаєш, що чорне пальто виглядає елегантніше за коричневе?;Do you think a black coat looks smarter than a brown one?;0258--Axell_British_YouTube_Personality--Do_you_think_a_black_coat_looks_smarter_than_a_brown_one_.mp3;
Вона швидко вдяглася й побігла до школи.;She dressed quickly and ran to school;0259--Mia_Moore_Studio_Presenter--She_dressed_quickly_and_ran_to_school_.mp3;
Dress означає одягати себе або когось іншого.;To dress means to put clothes on yourself or someone else;0260--Blondie_Conversational--To_dress_means_to_put_clothes_on_yourself_or_someone_else_.mp3;
Британці часто вдягаються офіційно на співбесіди.;British people often dress formally for job interviews;0261--Archer--British_people_often_dress_formally_for_job_interviews_.mp3;
Як ти зазвичай вдягаєшся взимку?;How do you usually dress in winter?;0262--Jane--How_do_you_usually_dress_in_winter_.mp3;
Якщо ти одягнешся тепло, то не застудишся;If you dress warmly, you won't catch a cold;0263--Katie_X_Call_Center_English_Female--If_you_dress_warmly__you_won_t_catch_a_cold_.mp3;
Він був вдягнений як джентльмен з 19-го століття.;He was dressed like a gentleman from the nineteenth century;0264--Allison_inviting_and_velvety_British_ac--He_was_dressed_like_a_gentleman_from_the_19th_century_.mp3;
Вона носила золоті сережки на весіллі.;She wore gold earrings at the wedding;0265--Grandfather_Joe_Gentle__warm___wise--She_wore_gold_earrings_at_the_wedding_.mp3;
Сережки — це частини прикраси, які ви носите на вухах;Earrings are pieces of jewellery that you wear on your ears;0266--Shelley_Clear_and_confident_British_fe--Earrings_are_pieces_of_jewellery_that_you_wear_on_your_ears_.mp3;
У деяких британських школах учням заборонено носити великі сережки.;In some British schools, students are not allowed to wear big earrings;0267--Samara--In_some_British_schools__students_are_not_allowed_to_wear_big_earrings_.mp3;
Я купив нові срібні сережки у магазині в Кардіффі.;I bought new silver earrings in a shop in Cardiff;0268--Alexander--I_bought_new_silver_earrings_in_a_shop_in_Cardiff_.mp3;
Якщо твої сережки занадто важкі, у тебе болітимуть вуха.;If your earrings are too heavy, your ears will hurt;0269--Katie_X_Call_Center_English_Female--If_your_earrings_are_too_heavy__your_ears_will_hurt_.mp3;
Куди ти поклала свої сережки? Я не можу їх бачити;Where did you put your earrings? I can't see them;0270--Elizabeth_Professional_British_Narrator--Where_did_you_put_your_earrings__I_can_t_see_them_.mp3;
Він одягнув теплі рукавички перед тим, як вийти на вулицю.;He put on warm gloves before going outside;0271--Archie_English_teen_youth--He_put_on_warm_gloves_before_going_outside_.mp3;
Рукавички – це предмети одягу, які ви носите на руках.;Gloves are pieces of clothing you wear on your hands;0272--Jane--Gloves_are_pieces_of_clothing_you_wear_on_your_hands_.mp3;
У Британії люди часто носять рукавички взимку, а іноді й восени.;In Britain, people often wear gloves in winter and sometimes in autumn too;0273--Lucy_Fresh___Casual--In_Britain__people_often_wear_gloves_in_winter_and_sometimes_in_autumn_too_.mp3;
Вона загубила одну зі своїх рукавичок в автобусі.;She lost one of her gloves on the bus;0274--Northern_Terry--She_lost_one_of_her_gloves_on_the_bus_.mp3;
Якщо носитимеш рукавички, твої руки не замерзнуть.;If you wear gloves, your hands won't get cold;0275--Adam_Stone--If_you_wear_gloves__your_hands_won_t_get_cold_.mp3;
Це шкіряні рукавички чи просто тканинні?;Are these leather gloves or just fabric ones?;0276--Nikhil___Young_Conversational_Voice--Are_these_leather_gloves_or_just_fabric_ones_.mp3;
Він носив капелюх, бо сонце було сильне.;He wore a hat because the sun was strong;0277--James_British_Professional_Smooth--He_wore_a_hat_because_the_sun_was_strong_.mp3;
Капелюх - це частина одягу, яку ви носите на голові.;A hat is a piece of clothing you wear on your head;0278--Bravefart--A_hat_is_a_piece_of_clothing_you_wear_on_your_head_.mp3;
У Великій Британії жінки часто носять вишукані капелюшки на весіллях.;In the UK, women often wear fancy hats at weddings;0279--Rachel_M_Pro_British_Radio_Presenter--In_the_UK__women_often_wear_fancy_hats_at_weddings_.mp3;
Не забудь капелюх, надворі вітряно.;Don't forget your hat, it's windy outside;0280--Rachel_M_Pro_British_Radio_Presenter--Don_t_forget_your_hat__it_s_windy_outside_.mp3;
Якщо ви носите капелюх у приміщенні, деякі люди вважають це неввічливим.;If you wear a hat indoors, some people think it's rude;0281--Adam_Stone--If_you_wear_a_hat_indoors__some_people_think_it_s_rude_.mp3;
Чий це капелюх на столі?;Whose hat is this on the table?;0282--Samara--Whose_hat_is_this_on_the_table_.mp3;
Він одягнув куртку й пішов на роботу.;He put on his jacket and left for work;0283--Lucy_Fresh___Casual--He_put_on_his_jacket_and_left_for_work_.mp3;
Куртка -це коротке пальто, що зазвичай досягає талії або стегон.;A jacket is a short coat, usually reaching the waist or hips;0284--Mia_Moore_Studio_Presenter--A_jacket_is_a_short_coat__usually_reaching_the_waist_or_hips_.mp3;
У Британії люди часто носять куртки навіть літніми вечорами.;In Britain, people often wear jackets even in summer evenings;0285--Allison_inviting_and_velvety_British_ac--In_Britain__people_often_wear_jackets_even_in_summer_evenings_.mp3;
Вона купила елегантну куртку для своєї нової роботи.;She bought a smart jacket for her new job;0286--Shelley_Clear_and_confident_British_fe--She_bought_a_smart_jacket_for_her_new_job_.mp3;
Якщо твоя куртка намокне, повісь її сушитися.;If your jacket gets wet, hang it up to dry;0287--Oracle_X--If_your_jacket_gets_wet__hang_it_up_to_dry_.mp3;
Чи пасує ця куртка до моїх штанів?;Does this jacket go well with my trousers?;0288--Grandfather_Joe_Gentle__warm___wise--Does_this_jacket_go_well_with_my_trousers_.mp3;
Він завжди носить джинси на вихідних.;He always wears jeans at the weekend;0289--George--He_always_wears_jeans_at_the_weekend_.mp3;
Джинси — це штани, зроблені з міцної бавовняної тканини.;Jeans are trousers made of strong denim cloth;0290--Elizabeth_Professional_British_Narrator--Jeans_are_trousers_made_of_strong_denim_cloth_.mp3;
Багато британських шкіл дозволяють джинси лише в дні без форми.;Many British schools allow jeans only on non-uniform days;0291--Allison_inviting_and_velvety_British_ac--Many_British_schools_allow_jeans_only_on_non_uniform_days_.mp3;
Вона купила пару синіх джинсів на розпродажі.;She bought a pair of blue jeans in the sales;0292--Rachel_M_Pro_British_Radio_Presenter--She_bought_a_pair_of_blue_jeans_in_the_sales_.mp3;
Якщо твої джинси занадто довгі, їх можна підвернути.;If your jeans are too long, you can roll them up;0293--Blondie_Conversational--If_your_jeans_are_too_long__you_can_roll_them_up_.mp3;
Скільки пар джинсів у тебе є?;How many pairs of jeans do you have?;0294--George--How_many_pairs_of_jeans_do_you_have_.mp3;
Вона ходила в легінсах й довгому светрі у спортзал.;She wore leggings and a long jumper to the gym;0295--Archer--She_wore_leggings_and_a_long_jumper_to_the_gym_.mp3;
Лосини — це обтягуючі штани, зазвичай зі стрейчової тканини.;Leggings are tight trousers, usually made of stretchy material;0296--Emmaline_young_British_girl--Leggings_are_tight_trousers__usually_made_of_stretchy_material_.mp3;
Багато дівчат у Британії носять лосини як частину спортивної форми.;Many girls in the UK wear leggings as part of their PE kit;0297--Oracle_X--Many_girls_in_the_UK_wear_leggings_as_part_of_their_PE_kit_.mp3;
Ці лосини занадто тонкі для зими.;These leggings are too thin for winter;0298--Nikhil___Young_Conversational_Voice--These_leggings_are_too_thin_for_winter_.mp3;
Якщо твої лосини зручні, у них можна навіть подорожувати.;If your leggings are comfortable, you can even travel in them;0299--Maty___Storyteller--If_your_leggings_are_comfortable__you_can_even_travel_in_them_.mp3;
Лосини дозволені у твоїй школі чи тільки спортивні штани?;Are leggings allowed at your school, or only tracksuit bottoms?;0300--Oracle_X--Are_leggings_allowed_at_your_school__or_only_tracksuit_bottoms_.mp3;
Вона одягла намисто з перлин на офіційну вечерю.;She wore a pearl necklace at the formal dinner;0301--Eastend_Steve--She_wore_a_pearl_necklace_at_the_formal_dinner_.mp3;
Намисто — це прикраса, що ти носиш навколо своєї шиї.;A necklace is jewellery that you wear around your neck;0302--Adam_Stone--A_necklace_is_jewellery_that_you_wear_around_your_neck_.mp3;
Солдати іноді носять ланцюжок з ідентифікаційним жетоном.;Soldiers sometimes wear a necklace with an ID tag;0303--Ayinde___young_British_Nigerian--Soldiers_sometimes_wear_a_necklace_with_an_ID_tag_.mp3;
Він купив їй золоте намисто на річницю.;He bought her a gold necklace for their anniversary;0304--Shelley_Clear_and_confident_British_fe--He_bought_her_a_gold_necklace_for_their_anniversary_.mp3;
Якщо намисто занадто важке, воно незручне.;If the necklace is too heavy, it's uncomfortable;0305--Rachel_M_Pro_British_Radio_Presenter--If_the_necklace_is_too_heavy__it_s_uncomfortable_.mp3;
Він подарував їй діамантову каблучку, коли зробив пропозицію.;He gave her a diamond ring when he proposed;0307--Samara--He_gave_her_a_diamond_ring_when_he_proposed_.mp3;
Каблучка — це прикраса, яку носять на пальці.;A ring is a piece of jewellery that you wear on your finger;0308--Bravefart--A_ring_is_a_piece_of_jewellery_that_you_wear_on_your_finger_.mp3;
У Британії люди зазвичай носять обручки на лівій руці.;In the UK, people usually wear wedding rings on the left hand;0309--Emmaline_young_British_girl--In_the_UK__people_usually_wear_wedding_rings_on_the_left_hand_.mp3;
Боксер вийшов(зробив крок) на ринг перед боєм.;The boxer stepped into the ring before the fight;0310--Bradford--The_boxer_stepped_into_the_ring_before_the_fight_.mp3;
Якщо твоя каблучка занадто маленька, воно може поранити палець;If your ring is too small, it can hurt your finger;0311--Shelley_Clear_and_confident_British_fe--If_your_ring_is_too_small__it_can_hurt_your_finger_.mp3;
Де ти купив ту срібну каблучку?;Where did you buy that silver ring?;0312--Allison_inviting_and_velvety_British_ac--Where_did_you_buy_that_silver_ring_.mp3;
Він носив сандалі на пляжному відпочинку в Іспанії.;He wore sandals on the beach holiday in Spain;0313--Allison_inviting_and_velvety_British_ac--He_wore_sandals_on_the_beach_holiday_in_Spain_.mp3;
Сандалі — це легке взуття, відкрите зверху й з боків.;Sandals are light shoes that are open at the top and sides;0314--Oracle_X--Sandals_are_light_shoes_that_are_open_at_the_top_and_sides_.mp3;
У Британії люди зазвичай носять сандалі лише влітку.;In Britain, people usually wear sandals only in summer;0315--Jane--In_Britain__people_usually_wear_sandals_only_in_summer_.mp3;
Вона купила шкіряні сандалі на базарі.;She bought leather sandals at the market;0316--Blondie_Conversational--She_bought_leather_sandals_at_the_market_.mp3;
Якщо твої сандалі нові, вони можуть натирати ноги.;If your sandals are new, they might rub your feet;0317--Elizabeth_Professional_British_Narrator--If_your_sandals_are_new__they_might_rub_your_feet_.mp3;
Чи вчителі дозволяють (носити) сандалі у вашій школі?;Do teachers allow sandals at your school?;0318--Nikhil___Young_Conversational_Voice--Do_teachers_allow_sandals_at_your_school_.mp3;
Вона одягла вовняний шарф, бо було вітряно.;She put on a wool scarf because it was windy;0319--Katie_X_Call_Center_English_Female--She_put_on_a_wool_scarf_because_it_was_windy_.mp3;
Шарф — це шматок тканини, який носять на шиї для тепла чи моди.;A scarf is a piece of cloth you wear around your neck for warmth or fashion.;0320--Bradford--A_scarf_is_a_piece_of_cloth_you_wear_around_your_neck_for_warmth_or_fashion_.mp3;
Футбольні фанати часто носять шарфи у кольорах своєї команди.;Football fans often wear scarves in their team colours.;0321--Allison_inviting_and_velvety_British_ac--Football_fans_often_wear_scarves_in_their_team_colours_.mp3;
Він обмотав шарф щільно навколо шиї.;He wrapped the scarf tightly around his neck;0322--Archer--He_wrapped_the_scarf_tightly_around_his_neck_.mp3;
Якщо забудеш шарф, застудишся.;"If you forget your scarf, you'll catch a cold.";0323--Katie_X_Call_Center_English_Female--If_you_forget_your_scarf__you_ll_catch_a_cold_.mp3;
Де ти купив той тартановий шарф? Він виглядає дуже по-шотландськи!;Where did you buy that tartan scarf? It looks very Scottish!;0324--Nikhil___Young_Conversational_Voice--Where_did_you_buy_that_tartan_scarf__It_looks_very_Scottish_.mp3;
Він одягнув боксерські рукавички для тренування.;He wore boxing gloves for the training.;0325--Archie_English_teen_youth--He_wore_boxing_gloves_for_the_training_.mp3;
Він одягнув білу сорочку й краватку на співбесіду.;He wore a white shirt and a tie to the interview.;0326--Ayinde___young_British_Nigerian--He_wore_a_white_shirt_and_a_tie_to_the_interview_.mp3;
Сорочка — це одяг із комірцем, рукавами та ґудзиками.;A shirt is a piece of clothing with a collar, sleeves and buttons.;0327--Ayinde___young_British_Nigerian--A_shirt_is_a_piece_of_clothing_with_a_collar__sleeves_and_buttons_.mp3;
У багатьох британських офісах чоловіки повинні носити сорочку щодня.;In many British offices, men have to wear a shirt every day.;0328--Mia_Moore_Studio_Presenter--In_many_British_offices__men_have_to_wear_a_shirt_every_day_.mp3;
Вона купила нову футбольну футболку в кольорах своєї команди.;She bought a new football shirt in her team's colours.;0329--Bravefart--She_bought_a_new_football_shirt_in_her_team_s_colours_.mp3;
Якщо не прасувати сорочку, вона виглядає неохайно.;If you don't iron your shirt, it looks messy;0330--Johnny_Kid_Serious--If_you_don_t_iron_your_shirt__it_looks_messy_.mp3;
Скільки сорочок у твоїй шафі?;How many shirts are in your wardrobe?;0331--Mia_Moore_Studio_Presenter--How_many_shirts_are_in_your_wardrobe_.mp3;
Взуття — це речі, які носять на ногах, зазвичай із шкарпетками.;Shoes are things you wear on your feet, usually with socks.;0333--Grandfather_Joe_Gentle__warm___wise--Shoes_are_things_you_wear_on_your_feet__usually_with_socks_.mp3;
У британських школах чорне взуття часто є частиною форми.;In British schools, black shoes are often part of the uniform.;0334--Archie_English_teen_youth--In_British_schools__black_shoes_are_often_part_of_the_uniform_.mp3;
<div>Вона взула кросівки для бігу до спортзалу</div>;She wore running shoes to the gym.;0335--Ayinde___young_British_Nigerian--She_wore_running_shoes_to_the_gym_.mp3;
Якщо твої черевики мокрі, постав їх біля батареї сушитися.;If your shoes are wet, put them near the radiator to dry;0336--Allison_inviting_and_velvety_British_ac--If_your_shoes_are_wet__put_them_near_the_radiator_to_dry_.mp3;
Це взуття тобі підходить, чи воно замале?;Do these shoes fit you, or are they too small?;0337--Ayinde___young_British_Nigerian--Do_these_shoes_fit_you__or_are_they_too_small_.mp3;
Він носив шорти й футболку у спекотний день.;He wore shorts and a T-shirt on the hot day.;0338--Emmaline_young_British_girl--He_wore_shorts_and_a_T_shirt_on_the_hot_day_.mp3;
Шорти — це короткі штани, що закінчуються вище коліна.;Shorts are short trousers that end above the knee.;0339--Mia_Moore_Studio_Presenter--Shorts_are_short_trousers_that_end_above_the_knee_.mp3;
На шкільних уроках фізкультури хлопці зазвичай носять шорти.;At school PE lessons, boys usually wear shorts.;0340--Elizabeth_Professional_British_Narrator--At_school_PE_lessons__boys_usually_wear_shorts_.mp3;
Вона купила нові велосипедні шорти для тренування.;She bought new cycling shorts for training.;0341--Axell_British_YouTube_Personality--She_bought_new_cycling_shorts_for_training_.mp3;
Якщо носитимеш шорти взимку, замерзнеш!;If you wear shorts in winter, you will freeze!;0342--Samara--If_you_wear_shorts_in_winter__you_will_freeze_.mp3;
Ці шорти занадто довгі чи якраз підходять за розміром?;Are these shorts too long or just the right size?;0343--Alexander--Are_these_shorts_too_long_or_just_the_right_size_.mp3;
Вона вдягла чорну спідницю з блузкою.;She wore a black skirt with her blouse.;0344--Blondie_Conversational--She_wore_a_black_skirt_with_her_blouse_.mp3;
Спідниця — це одяг для жінок або дівчат, який звисає від талії.;A skirt is a piece of clothing for women or girls that hangs from the waist.;0345--Elizabeth_Professional_British_Narrator--A_skirt_is_a_piece_of_clothing_for_women_or_girls_that_hangs_from_th.mp3;
У багатьох британських школах дівчата носять спідниці як частину форми.;In many British schools, girls wear skirts as part of the uniform.;0346--Lucy_Fresh___Casual--In_many_British_schools__girls_wear_skirts_as_part_of_the_uniform_.mp3;
Вона купила літню спідницю з квітами.;She bought a summer skirt with flowers on it.;0347--Blondie_Conversational--She_bought_a_summer_skirt_with_flowers_on_it_.mp3;
Якщо спідниця занадто коротка, її можуть не дозволити в школі.;If the skirt is too short, it may not be allowed at school.;0348--Bravefart--If_the_skirt_is_too_short__it_may_not_be_allowed_at_school_.mp3;
Спідниця була з бавовни чи вовни?;Was the skirt made of cotton or wool?;0349--Archer--Was_the_skirt_made_of_cotton_or_wool_.mp3;
Він одягнув чисті шкарпетки перед роботою.;He put on clean socks before going to work.;0350--Allison_inviting_and_velvety_British_ac--He_put_on_clean_socks_before_going_to_work_.mp3;
Шкарпетки — це елемент одягу, який носять на ногах, всередині взуття.;Socks are pieces of clothing that you wear on your feet, inside shoes.;0351--James_British_Professional_Smooth--Socks_are_pieces_of_clothing_that_you_wear_on_your_feet__inside_shoes_.mp3;
Британська шкільна форма зазвичай включає чорні або сірі шкарпетки.;British school uniforms usually include black or grey socks.;0352--Ayinde___young_British_Nigerian--British_school_uniforms_usually_include_black_or_grey_socks_.mp3;
Вона купила кольорові шкарпетки з мультяшними героями.;She bought colourful socks with cartoon characters.;0353--Axell_British_YouTube_Personality--She_bought_colourful_socks_with_cartoon_characters_.mp3;
Якщо твої шкарпетки мокрі, швидко їх поміняй.;If your socks are wet, change them quickly.;0354--James_British_Professional_Smooth--If_your_socks_are_wet__change_them_quickly_.mp3;
Куди ти подів свої футбольні гетри?;Where did you put your football socks?;0355--Katie_X_Call_Center_English_Female--Where_did_you_put_your_football_socks_.mp3;
